observed_at,market,model_id,model,price,currency,reference_new_price
2026-08-20T02:22:00Z,US,iphone-16-pro,iPhone 16 Pro,662.00,USD,999.00
2026-08-20T02:22:00Z,US,iphone-16-pro-max,iPhone 16 Pro Max,804.00,USD,1199.00
2026-08-20T02:22:00Z,US,iphone-16e,iPhone 16e,362.00,USD,599.00
2026-08-20T02:22:00Z,US,iphone-17,iPhone 17,688.14,USD,829.00
2026-08-20T02:22:00Z,US,iphone-17-pro,iPhone 17 Pro,962.50,USD,1099.00
2026-08-20T02:22:00Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1061.95,USD,1199.00
2026-08-21T02:05:27Z,US,iphone-13,iPhone 13,252.00,USD,629.00
2026-08-21T02:05:27Z,US,iphone-14,iPhone 14,262.00,USD,629.00
2026-08-21T02:05:27Z,US,iphone-14-plus,iPhone 14 Plus,314.00,USD,729.00
2026-08-21T02:05:27Z,US,iphone-15,iPhone 15,374.00,USD,729.00
2026-08-21T02:05:27Z,US,iphone-15-plus,iPhone 15 Plus,417.00,USD,829.00
2026-08-21T02:05:27Z,US,iphone-15-pro,iPhone 15 Pro,525.00,USD,999.00
2026-08-21T02:05:27Z,US,iphone-15-pro-max,iPhone 15 Pro Max,636.00,USD,1199.00
2026-08-21T02:05:27Z,US,iphone-16,iPhone 16,541.00,USD,729.00
2026-08-21T02:05:27Z,US,iphone-16-plus,iPhone 16 Plus,577.00,USD,829.00
2026-08-21T02:05:27Z,US,iphone-16-pro,iPhone 16 Pro,663.00,USD,999.00
2026-08-21T02:05:27Z,US,iphone-16-pro-max,iPhone 16 Pro Max,804.00,USD,1199.00
2026-08-21T02:05:27Z,US,iphone-16e,iPhone 16e,360.00,USD,599.00
2026-08-21T02:05:27Z,US,iphone-17,iPhone 17,726.31,USD,829.00
2026-08-21T02:05:27Z,US,iphone-17-pro,iPhone 17 Pro,992.00,USD,1099.00
2026-08-21T02:05:27Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1125.00,USD,1199.00
2026-08-27T01:09:21Z,US,iphone-13,iPhone 13,255.00,USD,629.00
2026-08-27T01:09:21Z,US,iphone-14,iPhone 14,283.00,USD,629.00
2026-08-27T01:09:21Z,US,iphone-14-plus,iPhone 14 Plus,307.00,USD,729.00
2026-08-27T01:09:21Z,US,iphone-15,iPhone 15,375.00,USD,729.00
2026-08-27T01:09:21Z,US,iphone-15-plus,iPhone 15 Plus,436.00,USD,829.00
2026-08-27T01:09:21Z,US,iphone-15-pro,iPhone 15 Pro,531.00,USD,999.00
2026-08-27T01:09:21Z,US,iphone-15-pro-max,iPhone 15 Pro Max,621.00,USD,1199.00
2026-08-27T01:09:21Z,US,iphone-16,iPhone 16,552.00,USD,729.00
2026-08-27T01:09:21Z,US,iphone-16-plus,iPhone 16 Plus,571.00,USD,829.00
2026-08-27T01:09:21Z,US,iphone-16-pro,iPhone 16 Pro,670.00,USD,999.00
2026-08-27T01:09:21Z,US,iphone-16-pro-max,iPhone 16 Pro Max,786.00,USD,1199.00
2026-08-27T01:09:21Z,US,iphone-16e,iPhone 16e,359.00,USD,599.00
2026-08-27T01:09:21Z,US,iphone-17,iPhone 17,769.00,USD,829.00
2026-08-27T01:09:21Z,US,iphone-17-pro,iPhone 17 Pro,957.00,USD,1099.00
2026-08-27T01:09:21Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1126.00,USD,1199.00
2026-08-28T01:16:25Z,US,iphone-13,iPhone 13,257.16,USD,629.00
2026-08-28T01:16:25Z,US,iphone-14,iPhone 14,282.00,USD,629.00
2026-08-28T01:16:25Z,US,iphone-14-plus,iPhone 14 Plus,317.00,USD,729.00
2026-08-28T01:16:25Z,US,iphone-15,iPhone 15,372.00,USD,729.00
2026-08-28T01:16:25Z,US,iphone-15-plus,iPhone 15 Plus,417.00,USD,829.00
2026-08-28T01:16:25Z,US,iphone-15-pro,iPhone 15 Pro,529.60,USD,999.00
2026-08-28T01:16:25Z,US,iphone-15-pro-max,iPhone 15 Pro Max,651.00,USD,1199.00
2026-08-28T01:16:25Z,US,iphone-16,iPhone 16,519.00,USD,729.00
2026-08-28T01:16:25Z,US,iphone-16-plus,iPhone 16 Plus,588.00,USD,829.00
2026-08-28T01:16:25Z,US,iphone-16-pro,iPhone 16 Pro,665.00,USD,999.00
2026-08-28T01:16:25Z,US,iphone-16-pro-max,iPhone 16 Pro Max,792.00,USD,1199.00
2026-08-28T01:16:25Z,US,iphone-16e,iPhone 16e,353.00,USD,599.00
2026-08-28T01:16:25Z,US,iphone-17,iPhone 17,726.00,USD,829.00
2026-08-28T01:16:25Z,US,iphone-17-pro,iPhone 17 Pro,963.00,USD,1099.00
2026-08-28T01:16:25Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1090.00,USD,1199.00
2026-08-28T12:03:05Z,US,iphone-13,iPhone 13,257.16,USD,629.00
2026-08-28T12:03:05Z,US,iphone-14,iPhone 14,283.28,USD,629.00
2026-08-28T12:03:05Z,US,iphone-14-plus,iPhone 14 Plus,308.00,USD,729.00
2026-08-28T12:03:05Z,US,iphone-15,iPhone 15,395.00,USD,729.00
2026-08-28T12:03:05Z,US,iphone-15-plus,iPhone 15 Plus,417.00,USD,829.00
2026-08-28T12:03:05Z,US,iphone-15-pro,iPhone 15 Pro,529.60,USD,999.00
2026-08-28T12:03:05Z,US,iphone-15-pro-max,iPhone 15 Pro Max,612.00,USD,1399.00
2026-08-28T12:03:05Z,US,iphone-16,iPhone 16,519.00,USD,729.00
2026-08-28T12:03:05Z,US,iphone-16-plus,iPhone 16 Plus,588.00,USD,829.00
2026-08-28T12:03:05Z,US,iphone-16-pro,iPhone 16 Pro,665.00,USD,999.00
2026-08-28T12:03:05Z,US,iphone-16-pro-max,iPhone 16 Pro Max,787.00,USD,1199.00
2026-08-28T12:03:05Z,US,iphone-16e,iPhone 16e,370.00,USD,599.00
2026-08-28T12:03:05Z,US,iphone-17,iPhone 17,726.00,USD,829.00
2026-08-28T12:03:05Z,US,iphone-17-pro,iPhone 17 Pro,963.00,USD,1099.00
2026-08-28T12:03:05Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1126.00,USD,1199.00
2026-08-29T11:51:39Z,US,iphone-13,iPhone 13,255.00,USD,629.00
2026-08-29T11:51:39Z,US,iphone-14,iPhone 14,270.00,USD,629.00
2026-08-29T11:51:39Z,US,iphone-14-plus,iPhone 14 Plus,316.00,USD,729.00
2026-08-29T11:51:39Z,US,iphone-15,iPhone 15,394.00,USD,729.00
2026-08-29T11:51:39Z,US,iphone-15-plus,iPhone 15 Plus,417.00,USD,829.00
2026-08-29T11:51:39Z,US,iphone-15-pro,iPhone 15 Pro,529.60,USD,999.00
2026-08-29T11:51:39Z,US,iphone-15-pro-max,iPhone 15 Pro Max,649.00,USD,1199.00
2026-08-29T11:51:39Z,US,iphone-16,iPhone 16,552.00,USD,729.00
2026-08-29T11:51:39Z,US,iphone-16-plus,iPhone 16 Plus,588.00,USD,829.00
2026-08-29T11:51:39Z,US,iphone-16-pro,iPhone 16 Pro,665.00,USD,999.00
2026-08-29T11:51:39Z,US,iphone-16-pro-max,iPhone 16 Pro Max,801.00,USD,1199.00
2026-08-29T11:51:39Z,US,iphone-16e,iPhone 16e,371.00,USD,599.00
2026-08-29T11:51:39Z,US,iphone-17,iPhone 17,724.00,USD,829.00
2026-08-29T11:51:39Z,US,iphone-17-pro,iPhone 17 Pro,963.00,USD,1099.00
2026-08-29T11:51:39Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1125.00,USD,1199.00
2026-08-30T02:45:18Z,US,iphone-13,iPhone 13,246.00,USD,629.00
2026-08-30T02:45:18Z,US,iphone-14,iPhone 14,283.00,USD,629.00
2026-08-30T02:45:18Z,US,iphone-14-plus,iPhone 14 Plus,316.00,USD,729.00
2026-08-30T02:45:18Z,US,iphone-15,iPhone 15,393.00,USD,729.00
2026-08-30T02:45:18Z,US,iphone-15-plus,iPhone 15 Plus,449.00,USD,829.00
2026-08-30T02:45:18Z,US,iphone-15-pro,iPhone 15 Pro,529.60,USD,999.00
2026-08-30T02:45:18Z,US,iphone-15-pro-max,iPhone 15 Pro Max,655.00,USD,1199.00
2026-08-30T02:45:18Z,US,iphone-16,iPhone 16,553.00,USD,729.00
2026-08-30T02:45:18Z,US,iphone-16-plus,iPhone 16 Plus,588.00,USD,829.00
2026-08-30T02:45:18Z,US,iphone-16-pro,iPhone 16 Pro,668.00,USD,999.00
2026-08-30T02:45:18Z,US,iphone-16-pro-max,iPhone 16 Pro Max,803.00,USD,1199.00
2026-08-30T02:45:18Z,US,iphone-16e,iPhone 16e,364.00,USD,599.00
2026-08-30T02:45:18Z,US,iphone-17,iPhone 17,717.00,USD,829.00
2026-08-30T02:45:18Z,US,iphone-17-pro,iPhone 17 Pro,967.00,USD,1099.00
2026-08-30T02:45:18Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1150.00,USD,1199.00
2026-08-31T14:50:42Z,US,iphone-13,iPhone 13,244.00,USD,629.00
2026-08-31T14:50:42Z,US,iphone-14,iPhone 14,283.28,USD,629.00
2026-08-31T14:50:42Z,US,iphone-14-plus,iPhone 14 Plus,316.00,USD,729.00
2026-08-31T14:50:42Z,US,iphone-15,iPhone 15,394.00,USD,729.00
2026-08-31T14:50:42Z,US,iphone-15-plus,iPhone 15 Plus,446.00,USD,829.00
2026-08-31T14:50:42Z,US,iphone-15-pro,iPhone 15 Pro,539.00,USD,999.00
2026-08-31T14:50:42Z,US,iphone-15-pro-max,iPhone 15 Pro Max,611.00,USD,1199.00
2026-08-31T14:50:42Z,US,iphone-16,iPhone 16,553.00,USD,729.00
2026-08-31T14:50:42Z,US,iphone-16-plus,iPhone 16 Plus,597.00,USD,829.00
2026-08-31T14:50:42Z,US,iphone-16-pro,iPhone 16 Pro,668.00,USD,999.00
2026-08-31T14:50:42Z,US,iphone-16-pro-max,iPhone 16 Pro Max,804.00,USD,1199.00
2026-08-31T14:50:42Z,US,iphone-16e,iPhone 16e,362.00,USD,599.00
2026-08-31T14:50:42Z,US,iphone-17,iPhone 17,751.00,USD,829.00
2026-08-31T14:50:42Z,US,iphone-17-pro,iPhone 17 Pro,967.00,USD,1099.00
2026-08-31T14:50:42Z,US,iphone-17-pro-max,iPhone 17 Pro Max,1152.00,USD,1199.00
